Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD3413,,Snacks,Noodles,Trichy,06-12-2017,Central,2023.0,0.34,627.13,Tamil Nadu
OD3414,Roshan,,,Coimbatore,8/28/2018,Central,1504.0,0.31,526.4,
OD3415,Veronica,"Eggs, Meat & Fish",Chicken,Salem,01-07-2017,Central,2145.0,,943.8,Tamil Nadu
OD3416,Arutra,Fruits & Veggies,Fresh Vegetables,Cumbum,12/22/2018,Central,2322.0,,,Tamil Nadu
OD3418,Veena,Beverages,Health Drinks,Ooty,11-11-2015,Central,1676.0,0.32,150.84,Tamil Nadu
OD3419,Alan,Food Grains,Organic Staples,Namakkal,3/13/2017,Central,1821.0,0.35,,
,,"Eggs, Meat & Fish",Mutton,Namakkal,07-02-2016,Central,1830.0,0.1,823.5,Tamil Nadu
OD3421,Aditi,Food Grains,Rice,Trichy,11/24/2015,Central,2384.0,0.19,,Tamil Nadu
OD3424,Vinne,"Eggs, Meat & Fish",Mutton,,11-11-2017,Central,1748.0,0.14,349.6,Tamil Nadu
OD3425,,Food Grains,Atta & Flour,,2/16/2018,Central,1422.0,0.11,142.2,Tamil Nadu
OD3426,Komal,Food Grains,Dals & Pulses,Theni,11/18/2018,Central,1116.0,0.17,111.6,Tamil Nadu
OD3427,Vince,Beverages,Health Drinks,Nagercoil,03-05-2016,Central,,,364.09,
,Jonas,,Chicken,Cumbum,11-05-2016,Central,1829.0,0.13,292.64,Tamil Nadu
OD3429,Suresh,Food Grains,Rice,Chennai,8/28/2018,Central,1339.0,0.34,,Tamil Nadu
,Shah,Fruits & Veggies,Organic Vegetables,Madurai,09-08-2015,Central,2002.0,0.32,540.54,Tamil Nadu
OD3431,Suresh,Beverages,,Tirunelveli,1/30/2016,Central,1797.0,0.11,718.8,
OD3432,Sundar,Food Grains,,Cumbum,11/19/2017,Central,1987.0,,556.36,Tamil Nadu
OD3434,Harish,Snacks,Cookies,Ooty,9/25/2016,Central,1492.0,0.24,134.28,Tamil Nadu
OD3436,Peer,Food Grains,Organic Staples,,,Central,1898.0,0.15,474.5,
,,Bakery,,Theni,12/16/2015,Central,2469.0,0.29,1111.05,Tamil Nadu
OD3438,Esther,Snacks,Noodles,,,Central,,0.2,1067.4,
OD3439,Peer,Beverages,Soft Drinks,Tirunelveli,12/25/2018,Central,548.0,0.3,65.76,Tamil Nadu
OD3440,,,Health Drinks,Vellore,11-07-2015,Central,1795.0,0.15,,
OD3442,Ravi,,Noodles,Theni,03-03-2018,Central,2396.0,0.11,814.64,Tamil Nadu
OD3443,,,Noodles,Nagercoil,11-11-2015,Central,2099.0,0.12,860.59,
OD3444,,,,,6/19/2018,Central,1211.0,0.34,435.96,
OD3445,Sundar,,Masalas,Nagercoil,,Central,983.0,0.12,206.43,Tamil Nadu
,Amrish,"Eggs, Meat & Fish",Chicken,Dindigul,04-06-2016,Central,2183.0,,283.79,Tamil Nadu
OD3447,Jackson,Fruits & Veggies,Organic Fruits,Perambalur,11/22/2017,Central,1601.0,0.3,688.43,Tamil Nadu
OD3448,Akash,Oil & Masala,,Krishnagiri,,Central,2254.0,0.29,946.68,
,Haseena,"Eggs, Meat & Fish",Mutton,Salem,,Central,1990.0,0.35,477.6,Tamil Nadu
,,,Cookies,Nagercoil,12-09-2018,Central,1738.0,,,Tamil Nadu
OD3451,Surya,Beverages,Soft Drinks,Bodi,11-12-2018,Central,1185.0,0.21,414.75,
OD3452,Haseena,Oil & Masala,Spices,Krishnagiri,5/27/2017,Central,1957.0,0.18,763.23,Tamil Nadu
OD3453,Shah,Snacks,Noodles,Kanyakumari,11/19/2017,Central,,0.31,,Tamil Nadu
OD3454,Sharon,Food Grains,Organic Staples,Kanyakumari,10/14/2015,Central,907.0,0.22,163.26,Tamil Nadu
OD3455,,Fruits & Veggies,Organic Fruits,Coimbatore,2/17/2015,Central,,,305.2,Tamil Nadu
OD3457,Vince,,,Krishnagiri,6/19/2018,Central,667.0,0.18,,Tamil Nadu
OD3458,,"Eggs, Meat & Fish",Mutton,Madurai,8/13/2017,Central,,0.28,292.4,Tamil Nadu
,Sharon,Fruits & Veggies,,,05-03-2017,Central,1212.0,0.1,484.8,Tamil Nadu
OD3460,Jonas,Food Grains,Dals & Pulses,Theni,,Central,739.0,0.12,,Tamil Nadu
OD3461,Sundar,,Chocolates,Dindigul,5/23/2018,Central,1228.0,0.14,319.28,Tamil Nadu
OD3463,Veena,Snacks,,Virudhunagar,10/23/2016,Central,1435.0,0.32,545.3,Tamil Nadu
,Sabeela,"Eggs, Meat & Fish",Chicken,Bodi,06-08-2016,Central,1259.0,,,Tamil Nadu
OD3465,Suresh,,Cakes,Salem,5/25/2015,Central,939.0,0.2,84.51,
OD3467,Ram,,Rice,Krishnagiri,4/19/2016,Central,791.0,0.3,229.39,Tamil Nadu
OD3468,Verma,Fruits & Veggies,Fresh Fruits,Theni,,Central,2490.0,0.24,1120.5,Tamil Nadu
,Sharon,Fruits & Veggies,Fresh Fruits,,04-02-2016,Central,1180.0,0.16,483.8,Tamil Nadu
OD3471,Sheeba,Oil & Masala,Spices,Madurai,09-11-2018,Central,1815.0,0.23,471.9,
,Peer,Snacks,Cookies,Vellore,02-09-2018,Central,559.0,,100.62,
OD3473,Sheeba,,Breads & Buns,Namakkal,01-01-2018,Central,2137.0,,747.95,Tamil Nadu
OD3474,Kumar,Bakery,Biscuits,Perambalur,7/26/2015,Central,,0.27,,Tamil Nadu
OD3475,Yadav,Bakery,Cakes,Theni,05-06-2017,Central,1587.0,0.21,111.09,Tamil Nadu
OD3476,,Beverages,Health Drinks,Dharmapuri,,Central,549.0,0.14,142.74,Tamil Nadu
,,Bakery,,Kanyakumari,,Central,843.0,,75.87,Tamil Nadu
OD3479,Surya,Bakery,Biscuits,Trichy,5/22/2018,Central,924.0,0.18,,Tamil Nadu
OD3480,Jonas,Bakery,Breads & Buns,Tenkasi,,Central,2122.0,0.16,594.16,Tamil Nadu
OD3481,Komal,,Organic Staples,Theni,,Central,1743.0,0.2,784.35,Tamil Nadu
OD3482,Ravi,"Eggs, Meat & Fish",,Cumbum,8/22/2017,Central,742.0,0.22,267.12,Tamil Nadu
OD3483,Esther,,Cakes,Madurai,11/19/2017,Central,1770.0,,106.2,
OD3484,Vidya,,Chocolates,Dindigul,11/14/2017,Central,784.0,0.35,,
OD3485,Vinne,Bakery,Cakes,Madurai,,Central,2063.0,0.29,103.15,Tamil Nadu
OD3486,Alan,,Fish,Cumbum,9/26/2017,Central,,0.29,,Tamil Nadu
OD3487,Komal,Bakery,Breads & Buns,Trichy,,Central,515.0,0.13,206.0,Tamil Nadu
OD3488,Haseena,Snacks,Cookies,Chennai,10/19/2018,Central,,,,Tamil Nadu
OD3489,Vidya,,Mutton,Madurai,03-06-2017,Central,1678.0,0.19,335.6,
,Vince,Oil & Masala,Masalas,,05-03-2017,Central,1402.0,0.34,560.8,
OD3491,Arvind,Snacks,Chocolates,Coimbatore,03-03-2015,Central,,0.18,292.23,
OD3494,Veena,Beverages,Soft Drinks,,,Central,2232.0,,915.12,Tamil Nadu
,Malik,Oil & Masala,Masalas,Perambalur,06-06-2015,Central,1660.0,0.2,,Tamil Nadu
OD3498,Harish,Snacks,Noodles,Perambalur,,Central,,0.34,88.76,Tamil Nadu
OD3499,Akash,Snacks,,Kanyakumari,9/20/2016,Central,,0.25,331.65,Tamil Nadu
OD3500,James,Bakery,Biscuits,Viluppuram,09-07-2015,Central,923.0,0.29,,
OD3501,Vidya,Fruits & Veggies,Fresh Vegetables,Dharmapuri,1/30/2017,Central,1364.0,0.18,422.84,
,James,"Eggs, Meat & Fish",Chicken,Vellore,,Central,,0.3,651.75,Tamil Nadu
OD3505,Muneer,Fruits & Veggies,Organic Vegetables,,2/16/2015,Central,2003.0,0.1,,
OD3506,,Fruits & Veggies,Fresh Vegetables,Salem,11-05-2017,Central,,0.32,493.74,Tamil Nadu
OD3508,,,Biscuits,Kanyakumari,4/21/2018,Central,1874.0,0.12,356.06,
OD3509,Adavan,Oil & Masala,Spices,Karur,4/21/2018,Central,904.0,0.3,153.68,Tamil Nadu
OD3512,Mathew,Food Grains,Rice,Cumbum,,Central,,0.27,458.28,Tamil Nadu
OD3513,,"Eggs, Meat & Fish",Fish,Karur,11-07-2015,Central,,0.1,405.03,Tamil Nadu
OD3514,Komal,Bakery,,,02-06-2016,Central,,,167.04,Tamil Nadu
OD3515,Komal,Food Grains,,Bodi,4/16/2018,Central,,0.12,159.18,Tamil Nadu
,,Fruits & Veggies,Fresh Fruits,,12-06-2015,Central,,0.14,217.12,Tamil Nadu
,Ramesh,Bakery,,,10/22/2016,Central,2383.0,0.34,238.3,Tamil Nadu
,,Oil & Masala,Masalas,Dharmapuri,,Central,545.0,0.31,168.95,Tamil Nadu
OD3520,Sheeba,,Health Drinks,Theni,03-06-2017,Central,2294.0,0.31,,Tamil Nadu
OD3522,,Fruits & Veggies,Fresh Vegetables,Kanyakumari,10-01-2016,Central,1915.0,0.31,861.75,Tamil Nadu
OD3524,Sharon,Snacks,Cookies,Chennai,4/19/2016,Central,2445.0,,391.2,Tamil Nadu
OD3525,Veronica,,Edible Oil & Ghee,Virudhunagar,8/18/2018,Central,539.0,0.11,199.43,Tamil Nadu
OD3526,Sudeep,Oil & Masala,Spices,Perambalur,12/31/2016,Central,2212.0,0.11,774.2,Tamil Nadu
,Amrish,Beverages,,,7/23/2017,Central,1875.0,0.22,543.75,Tamil Nadu
OD3530,,,Biscuits,Cumbum,6/20/2015,Central,,0.32,201.7,Tamil Nadu
,Amy,Beverages,Soft Drinks,Ramanadhapuram,7/26/2015,Central,1409.0,0.31,591.78,Tamil Nadu
OD3532,Anu,Beverages,Soft Drinks,Tirunelveli,11/25/2018,Central,2483.0,,918.71,Tamil Nadu
OD3533,Sudeep,Bakery,Cakes,Tirunelveli,5/23/2018,Central,1535.0,0.34,245.6,Tamil Nadu
OD3534,,Oil & Masala,Edible Oil & Ghee,Salem,4/24/2018,Central,,,145.32,Tamil Nadu
OD3535,Veena,Snacks,Cookies,Ramanadhapuram,7/20/2016,Central,1400.0,,70.0,Tamil Nadu
OD3536,Jackson,Snacks,Noodles,Namakkal,09-07-2015,Central,1033.0,,237.59,Tamil Nadu
,Shree,Oil & Masala,Masalas,Trichy,2/21/2015,Central,1896.0,0.19,815.28,Tamil Nadu
OD3538,Peer,Bakery,Breads & Buns,Perambalur,12/25/2018,Central,,0.19,,Tamil Nadu
OD3539,Sabeela,Bakery,Breads & Buns,Pudukottai,8/18/2018,Central,2092.0,0.16,167.36,Tamil Nadu
,Komal,,Fish,Virudhunagar,11/19/2017,Central,1205.0,0.3,325.35,Tamil Nadu
OD3542,Ridhesh,,Soft Drinks,,12/22/2018,Central,1054.0,0.18,,Tamil Nadu
OD3543,Arutra,"Eggs, Meat & Fish",Mutton,Cumbum,11-11-2015,Central,2068.0,0.24,558.36,Tamil Nadu
OD3544,,Snacks,Cookies,Dharmapuri,01-01-2018,Central,1370.0,,315.1,Tamil Nadu
,Vinne,Snacks,,Krishnagiri,,Central,,0.16,324.48,
,Ramesh,Oil & Masala,,,12/22/2015,Central,658.0,,131.6,Tamil Nadu
OD3548,Peer,Beverages,Health Drinks,,04-06-2016,Central,,0.2,155.7,Tamil Nadu
OD3549,,Fruits & Veggies,,Nagercoil,,Central,1784.0,0.2,,
,Vidya,Snacks,Cookies,Coimbatore,11/22/2017,Central,,0.13,294.89,Tamil Nadu
OD3551,,,Cookies,Bodi,11/22/2017,Central,1853.0,0.28,685.61,
OD3552,Peer,Bakery,Cakes,Kanyakumari,12-10-2016,Central,1467.0,0.25,249.39,Tamil Nadu
OD3553,Arvind,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,,Central,862.0,,112.06,Tamil Nadu
OD3555,,,Chicken,Theni,01-07-2015,Central,1936.0,0.1,96.8,Tamil Nadu
,Arutra,,Atta & Flour,Pudukottai,5/21/2016,Central,582.0,0.17,192.06,Tamil Nadu
OD3558,,Snacks,Chocolates,Viluppuram,04-07-2016,Central,780.0,,,Tamil Nadu
,Sheeba,Beverages,Health Drinks,Viluppuram,7/26/2015,Central,2392.0,0.35,,
OD3560,Ganesh,Bakery,Cakes,Ramanadhapuram,,Central,1854.0,0.1,593.28,Tamil Nadu
OD3561,Ridhesh,Beverages,Soft Drinks,,11-07-2016,Central,554.0,0.3,216.06,Tamil Nadu
OD3562,,Food Grains,Atta & Flour,Salem,,Central,2332.0,0.31,839.52,Tamil Nadu
,Sundar,Snacks,Noodles,Kanyakumari,,Central,1961.0,,,
,Anu,Food Grains,Atta & Flour,,12-11-2016,Central,1838.0,0.14,,Tamil Nadu
OD4805,Amrish,Oil & Masala,,,10-01-2017,Central,734.0,0.35,,Tamil Nadu
OD4806,Vidya,Bakery,Breads & Buns,Tenkasi,,Central,856.0,0.3,325.28,Tamil Nadu
OD4807,,Bakery,Biscuits,Viluppuram,,Central,702.0,0.31,231.66,Tamil Nadu
OD4808,Ridhesh,,Soft Drinks,,09-05-2017,Central,1391.0,0.1,403.39,Tamil Nadu
OD4809,Komal,Beverages,Health Drinks,,12/22/2018,Central,997.0,0.14,199.4,Tamil Nadu
OD4810,Sheeba,Food Grains,Dals & Pulses,Bodi,09-11-2017,Central,2283.0,0.14,,Tamil Nadu
,Yadav,,,Coimbatore,5/14/2018,Central,847.0,0.27,296.45,Tamil Nadu
OD4813,Sheeba,Food Grains,Atta & Flour,Madurai,1/15/2018,Central,1578.0,0.26,615.42,Tamil Nadu
OD4814,Sudha,,Spices,Ooty,,Central,1643.0,0.26,246.45,Tamil Nadu
OD4815,Sudeep,Food Grains,Dals & Pulses,,9/20/2015,Central,1246.0,0.17,62.3,
OD4817,Verma,Snacks,Chocolates,,10/23/2016,Central,1958.0,0.32,,Tamil Nadu
OD4818,Sharon,Bakery,Breads & Buns,,11/29/2016,Central,,,803.46,Tamil Nadu
OD4819,Ram,,Fresh Fruits,Tenkasi,08-07-2018,Central,2293.0,,,Tamil Nadu
OD4820,Arutra,,Chocolates,Vellore,12/15/2015,Central,,0.23,410.67,Tamil Nadu
OD4821,Shah,Fruits & Veggies,,Ramanadhapuram,06-05-2018,Central,870.0,0.19,374.1,Tamil Nadu
OD4822,James,Beverages,Soft Drinks,Viluppuram,,Central,2489.0,0.29,597.36,Tamil Nadu
,,Bakery,,Pudukottai,,Central,2245.0,0.32,269.4,Tamil Nadu
OD4824,Amy,,,,1/15/2018,Central,658.0,0.18,223.72,Tamil Nadu
OD4825,Harish,,Chicken,Krishnagiri,7/23/2017,Central,2251.0,0.22,900.4,
OD4934,,Food Grains,,Namakkal,04-04-2016,Central,1412.0,0.31,127.08,Tamil Nadu
,Komal,Fruits & Veggies,Organic Fruits,Ooty,09-07-2018,Central,1549.0,0.34,,
OD4936,Sudha,Bakery,Biscuits,,3/25/2017,Central,2089.0,,,Tamil Nadu
,James,Snacks,,Namakkal,5/26/2017,Central,1503.0,,180.36,
OD4938,Vinne,Oil & Masala,,Bodi,7/31/2018,Central,,0.16,594.48,Tamil Nadu
,Sabeela,Food Grains,Rice,Krishnagiri,12-11-2016,Central,1653.0,0.14,247.95,Tamil Nadu
,Haseena,Oil & Masala,Masalas,Ramanadhapuram,12/14/2018,Central,1057.0,0.25,179.69,Tamil Nadu
OD4941,Haseena,Bakery,Breads & Buns,Viluppuram,10-01-2017,Central,2223.0,0.27,689.13,Tamil Nadu
OD4944,Willams,Beverages,Soft Drinks,Ramanadhapuram,11/21/2018,Central,2434.0,,,Tamil Nadu
OD4945,Suresh,Snacks,,Theni,5/30/2017,Central,1939.0,0.16,135.73,
OD4946,,Snacks,Noodles,Tenkasi,5/30/2017,Central,1062.0,0.16,,Tamil Nadu
,Roshan,Fruits & Veggies,Fresh Vegetables,,11/21/2016,Central,874.0,0.34,253.46,Tamil Nadu
OD4990,,Snacks,Chocolates,Kanyakumari,,Central,640.0,0.22,,Tamil Nadu
OD4991,Aditi,,,Kanyakumari,03-03-2017,Central,1868.0,,616.44,Tamil Nadu
OD4992,Yadav,,Edible Oil & Ghee,Ooty,,Central,726.0,0.34,36.3,Tamil Nadu
OD4993,Vidya,Bakery,Cakes,Dindigul,09-07-2015,Central,723.0,0.3,72.3,
,Aditi,"Eggs, Meat & Fish",Mutton,,10-12-2016,Central,2226.0,0.23,,Tamil Nadu
OD4996,Arvind,,Health Drinks,Nagercoil,7/20/2016,Central,959.0,0.23,201.39,Tamil Nadu
,Aditi,Fruits & Veggies,Fresh Fruits,Cumbum,09-10-2018,Central,,0.18,232.44,Tamil Nadu
OD4999,Muneer,,Organic Vegetables,Chennai,12-09-2018,Central,1794.0,0.17,699.66,Tamil Nadu
OD5000,Arutra,Snacks,Cookies,Kanyakumari,09-10-2018,Central,2280.0,,820.8,Tamil Nadu
OD5001,Suresh,Fruits & Veggies,Organic Vegetables,Virudhunagar,11/24/2015,Central,,0.24,,Tamil Nadu
OD5002,Veena,,Fresh Fruits,,08-03-2017,Central,536.0,,,Tamil Nadu
OD5003,,Food Grains,,,11/24/2017,Central,669.0,0.12,294.36,Tamil Nadu
,Yadav,Oil & Masala,Spices,Chennai,,Central,600.0,0.3,72.0,
OD5006,Vidya,Snacks,Chocolates,Trichy,07-12-2016,Central,1053.0,,442.26,Tamil Nadu
OD5007,Alan,Beverages,Soft Drinks,Chennai,09-02-2015,Central,932.0,0.15,316.88,Tamil Nadu
OD5008,Adavan,Snacks,,Dindigul,10/17/2015,Central,1203.0,0.34,324.81,Tamil Nadu
,Yusuf,Bakery,Breads & Buns,Coimbatore,11/24/2017,Central,542.0,0.24,81.3,
OD5010,Malik,Fruits & Veggies,Fresh Fruits,Salem,,Central,2079.0,0.24,519.75,Tamil Nadu
OD5012,Ganesh,Oil & Masala,Spices,Ramanadhapuram,12/19/2016,Central,2310.0,0.18,600.6,Tamil Nadu
OD5013,Peer,"Eggs, Meat & Fish",,Karur,07-12-2015,Central,1431.0,0.2,286.2,Tamil Nadu
,Peer,"Eggs, Meat & Fish",,Karur,,Central,864.0,0.25,86.4,Tamil Nadu
OD5016,Mathew,Oil & Masala,,Kanyakumari,11/17/2018,Central,1985.0,0.13,397.0,Tamil Nadu
OD5017,,"Eggs, Meat & Fish",Mutton,Viluppuram,01-03-2016,Central,,0.25,191.94,Tamil Nadu
OD5018,Shah,"Eggs, Meat & Fish",,Ooty,09-10-2017,Central,777.0,,341.88,Tamil Nadu
OD5019,Muneer,Food Grains,Rice,,10/23/2018,Central,,0.23,1001.9,Tamil Nadu
OD5020,,Fruits & Veggies,,Chennai,02-09-2016,Central,547.0,0.23,,Tamil Nadu
,Suresh,Snacks,Noodles,Namakkal,07-12-2016,Central,,0.2,462.0,Tamil Nadu
,Surya,Fruits & Veggies,Fresh Fruits,Krishnagiri,7/14/2017,Central,1018.0,0.11,244.32,Tamil Nadu
OD5024,Adavan,Fruits & Veggies,Fresh Fruits,,5/26/2016,Central,2117.0,0.3,,
OD5143,Jonas,Fruits & Veggies,Organic Vegetables,Salem,7/22/2017,Central,1908.0,0.1,,Tamil Nadu
OD5144,,Beverages,Health Drinks,Perambalur,12-04-2018,Central,1610.0,0.34,531.3,Tamil Nadu
OD5145,Hussain,Fruits & Veggies,Organic Vegetables,,,Central,1294.0,0.24,439.96,Tamil Nadu
OD5146,Sharon,Oil & Masala,,Madurai,7/31/2017,Central,2181.0,0.21,697.92,Tamil Nadu
OD5147,Veena,Beverages,Soft Drinks,Theni,09-01-2017,Central,532.0,0.3,63.84,
,Ravi,Beverages,,Namakkal,,Central,651.0,0.16,240.87,Tamil Nadu
OD5152,Sharon,"Eggs, Meat & Fish",Eggs,Ooty,03-05-2016,Central,2038.0,0.29,733.68,
OD5154,Krithika,Snacks,Chocolates,Karur,06-01-2016,Central,1272.0,0.26,508.8,Tamil Nadu
OD5155,Yusuf,Snacks,Noodles,Perambalur,,Central,1278.0,0.15,,Tamil Nadu
OD5156,Jackson,Beverages,Health Drinks,Bodi,9/22/2017,Central,1727.0,,189.97,Tamil Nadu
OD5157,Willams,Food Grains,Rice,Tenkasi,10/20/2017,Central,,,653.48,
OD5158,,Oil & Masala,Spices,Theni,7/21/2015,Central,2345.0,0.11,422.1,Tamil Nadu
OD5159,Adavan,,,Karur,,Central,,0.14,318.12,Tamil Nadu
OD5160,Sudha,Food Grains,Atta & Flour,,12-08-2018,Central,552.0,0.14,,Tamil Nadu
OD5162,Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,8/26/2017,Central,1193.0,0.27,202.81,Tamil Nadu
,Shah,,Fish,Madurai,11/19/2015,Central,2139.0,0.13,213.9,Tamil Nadu
OD5166,,"Eggs, Meat & Fish",Fish,,7/29/2018,Central,,0.34,1008.19,
OD5167,Muneer,Fruits & Veggies,Fresh Fruits,,9/13/2016,Central,2106.0,0.17,926.64,Tamil Nadu
,Vidya,,Spices,Nagercoil,,Central,883.0,0.18,220.75,Tamil Nadu
,Hussain,Oil & Masala,Masalas,,9/23/2018,Central,1034.0,0.14,268.84,Tamil Nadu
OD5171,Alan,"Eggs, Meat & Fish",Eggs,Bodi,,Central,2117.0,0.13,,Tamil Nadu
,Yusuf,"Eggs, Meat & Fish",Eggs,Coimbatore,,Central,1149.0,0.27,333.21,Tamil Nadu
OD5173,Komal,,,Coimbatore,12-02-2018,Central,,0.29,782.28,Tamil Nadu
,Amrish,Bakery,Breads & Buns,Ramanadhapuram,12-03-2015,Central,1932.0,0.35,270.48,
,Akash,,,Coimbatore,12-04-2018,Central,619.0,,198.08,Tamil Nadu
OD5178,Vinne,"Eggs, Meat & Fish",,,10/14/2017,Central,2463.0,0.33,221.67,Tamil Nadu
,Jonas,Bakery,Biscuits,Dindigul,03-08-2016,Central,2403.0,0.17,360.45,Tamil Nadu
OD5181,Sudha,Bakery,Cakes,Madurai,10/20/2017,Central,,,452.4,Tamil Nadu
OD5183,Aditi,Bakery,Cakes,Namakkal,,Central,1972.0,,571.88,Tamil Nadu
,,Bakery,Breads & Buns,Pudukottai,10/23/2018,Central,,0.26,831.2,
OD5185,Rumaiza,,Fish,Tenkasi,2/21/2018,Central,,0.16,630.72,Tamil Nadu
OD5186,Vinne,Oil & Masala,Edible Oil & Ghee,Cumbum,3/27/2018,Central,1450.0,0.18,232.0,Tamil Nadu
,Vidya,Bakery,Biscuits,Vellore,11/20/2017,Central,991.0,0.1,416.22,Tamil Nadu
OD5188,Shree,Snacks,Noodles,Bodi,,Central,984.0,0.2,393.6,Tamil Nadu
OD5190,Sheeba,Food Grains,Dals & Pulses,Namakkal,3/31/2015,Central,2150.0,,322.5,Tamil Nadu
OD5191,,Oil & Masala,Edible Oil & Ghee,Viluppuram,11-12-2015,Central,,,56.16,Tamil Nadu
,Ganesh,Snacks,,Cumbum,04-06-2016,Central,526.0,,231.44,Tamil Nadu
OD5193,,,Fresh Fruits,Namakkal,02-09-2018,Central,1523.0,0.35,487.36,Tamil Nadu
OD5194,,Bakery,Cakes,Namakkal,02-06-2016,Central,1097.0,0.15,186.49,Tamil Nadu
OD5195,Harish,Snacks,Chocolates,Nagercoil,11/22/2017,Central,661.0,0.15,271.01,
OD5196,Jackson,Bakery,Breads & Buns,Bodi,05-11-2015,Central,2143.0,0.28,535.75,Tamil Nadu
,Shah,"Eggs, Meat & Fish",,Tirunelveli,6/25/2018,Central,2081.0,0.28,187.29,Tamil Nadu
OD5199,,"Eggs, Meat & Fish",Chicken,Nagercoil,12/20/2016,Central,1804.0,0.21,288.64,
OD5201,Jonas,Snacks,Chocolates,Coimbatore,9/23/2018,Central,1130.0,0.33,67.8,Tamil Nadu
OD5202,Amrish,Fruits & Veggies,Organic Fruits,Nagercoil,7/20/2016,Central,1615.0,0.29,646.0,Tamil Nadu
OD5203,Krithika,Snacks,Noodles,Trichy,05-09-2017,Central,1076.0,0.3,258.24,
,Rumaiza,Oil & Masala,Masalas,Vellore,03-05-2016,Central,,0.2,318.75,Tamil Nadu
,Krithika,Snacks,,Virudhunagar,11-11-2015,Central,616.0,0.21,178.64,Tamil Nadu
,Sharon,Snacks,,Ooty,6/20/2015,Central,637.0,,31.85,Tamil Nadu
OD5207,,Snacks,Cookies,Vellore,08-03-2018,Central,1969.0,0.22,295.35,
OD5208,Krithika,"Eggs, Meat & Fish",,Krishnagiri,12/14/2015,Central,2330.0,,768.9,Tamil Nadu
OD5209,Adavan,,Health Drinks,Dindigul,,Central,1690.0,0.14,608.4,
OD5210,Vince,Snacks,Chocolates,,11/21/2017,Central,,0.14,,Tamil Nadu
OD5211,Kumar,Food Grains,Dals & Pulses,Namakkal,11-01-2017,Central,,0.32,216.7,Tamil Nadu
OD5212,Adavan,Snacks,Cookies,Theni,09-02-2018,Central,2202.0,0.34,616.56,Tamil Nadu
OD5213,Shah,Fruits & Veggies,Fresh Fruits,Karur,4/16/2016,Central,,0.34,,
OD5214,,Fruits & Veggies,,,04-02-2016,Central,630.0,0.22,,Tamil Nadu
,Haseena,Beverages,Soft Drinks,Trichy,4/18/2015,Central,1350.0,0.28,,Tamil Nadu
OD5217,,"Eggs, Meat & Fish",,,10/23/2016,Central,,0.31,756.7,Tamil Nadu
OD5218,Willams,Bakery,Breads & Buns,Krishnagiri,,Central,2194.0,0.15,899.54,Tamil Nadu
,Krithika,Fruits & Veggies,Fresh Fruits,Krishnagiri,6/26/2016,Central,1454.0,,101.78,Tamil Nadu
OD5220,Hussain,Bakery,Cakes,Salem,11-11-2015,Central,2384.0,,309.92,Tamil Nadu
,,Beverages,Soft Drinks,Ooty,11-02-2015,Central,573.0,0.33,257.85,Tamil Nadu
,,,Noodles,Tenkasi,03-03-2017,Central,1640.0,0.29,360.8,Tamil Nadu
OD5226,Ravi,,Cookies,Vellore,12/20/2016,Central,1532.0,,229.8,
,Yusuf,Food Grains,Rice,,05-06-2018,Central,2265.0,0.2,203.85,Tamil Nadu
OD5228,Kumar,Fruits & Veggies,Fresh Vegetables,Madurai,10-01-2016,Central,871.0,0.19,,Tamil Nadu
OD5229,,Oil & Masala,Spices,,12-12-2016,Central,1168.0,0.23,,Tamil Nadu
,Vidya,Food Grains,Dals & Pulses,Nagercoil,4/16/2016,Central,1828.0,0.28,493.56,Tamil Nadu
OD5231,Verma,Bakery,Biscuits,Cumbum,1/30/2018,Central,,0.35,,Tamil Nadu
,Adavan,Snacks,,Kanyakumari,04-04-2018,Central,995.0,0.28,,Tamil Nadu
OD5235,Haseena,Snacks,Chocolates,Dindigul,07-12-2016,Central,768.0,0.18,238.08,Tamil Nadu
OD5236,Shree,Fruits & Veggies,Organic Fruits,Coimbatore,5/28/2018,Central,1737.0,0.34,486.36,
OD5237,,,Edible Oil & Ghee,Virudhunagar,07-03-2018,Central,1003.0,0.26,,Tamil Nadu
,,Fruits & Veggies,Organic Vegetables,Karur,12/20/2015,Central,1710.0,0.19,,Tamil Nadu
OD5239,,Oil & Masala,Spices,Ooty,11-05-2017,Central,965.0,,366.7,Tamil Nadu
OD5242,Veronica,,Organic Fruits,Coimbatore,12-01-2018,Central,856.0,0.11,171.2,Tamil Nadu
OD5243,,Food Grains,Rice,Viluppuram,11/19/2017,Central,,0.19,,Tamil Nadu
OD5244,Suresh,,Biscuits,,11/25/2018,Central,1099.0,0.1,,Tamil Nadu
OD5246,Harish,Beverages,Soft Drinks,,10/21/2017,Central,762.0,0.14,,Tamil Nadu
OD5247,Yusuf,Beverages,Health Drinks,,04-07-2016,Central,,0.21,,Tamil Nadu
OD5249,Sundar,Snacks,Noodles,Kanyakumari,05-12-2016,Central,,0.23,289.6,Tamil Nadu
OD5250,Jonas,Bakery,Cakes,Pudukottai,09-02-2015,Central,949.0,0.3,,Tamil Nadu
,Peer,Snacks,Cookies,,04-02-2016,Central,1346.0,0.28,296.12,Tamil Nadu
